# Constructed from biom file
#OTU ID	10777.000066307.R1	10777.000066317.R1	10777.000066272.R1	10777.000066262.R1	10777.000066235.R1	10777.000066261.R1	10777.000066240.R1	10777.000066260.R1	10777.000066293.R1	10777.000066274.R1	10777.000066249.R1	10777.000066282.R1	10777.000066318.R1	10777.000066328.R1	10777.000066239.R1	10777.000066327.R1	10777.000066314.R1	10777.000066277.R1	10777.000066279.R1	10777.000066250.R1	10777.000066292.R1	10777.000066308.R1	10777.000066246.R1	10777.000066281.R1	10777.000066273.R1	10777.000066294.R1	10777.000066271.R1	10777.000066311.R1	10777.000066290.R1	10777.000066253.R1	10777.000066267.R1	10777.000066319.R1	10777.000066302.R1	10777.000066315.R1	10777.000066300.R1	10777.000066247.R1	10777.000066288.R1	10777.000066313.R1	10777.000066285.R1	10777.000066259.R1	10777.000066301.R1	10777.000066284.R1	10777.000066244.R1	10777.000066255.R1	10777.000066286.R1	10777.000066322.R1	10777.000066304.R1	10777.000066320.R1	10777.000066234.R1	10777.000066269.R1	10777.000066237.R1	10777.000066268.R1	10777.000066296.R1	10777.000066254.R1	10777.000066306.R1	10777.000066256.R1	10777.000066291.R1	10777.000066270.R1	10777.000066280.R1	10777.000066258.R1	10777.000066283.R1	10777.000066238.R1	10777.000066265.R1	10777.000066316.R1	10777.000066287.R1	10777.000066325.R1	10777.000066278.R1	10777.000066321.R1	10777.000066299.R1	10777.000066248.R1	10777.000066312.R1	10777.000066324.R1	10777.000066309.R1	10777.000066245.R1	10777.000066257.R1	10777.000066243.R1	10777.000066326.R1	10777.000066275.R1	10777.000066236.R1	10777.000066264.R1	10777.000066310.R1	10777.000066298.R1	10777.000066297.R1	10777.000066276.R1	10777.000066266.R1	10777.000066242.R1	10777.000066289.R1	10777.000066251.R1	10777.000066305.R1	10777.000066295.R1	10777.000066252.R1	10777.000066323.R1
9f8e0a9b0a1805ba3252972d33c4a089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6bcaa78ae05e92c1117aaf13b36f2f21	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
8aa70d0c06e8da0b4c0ea2eba6308983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa7bfc236f3638c5ba08640267f1bbf9	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
82a3e7c6541ac63a385890c2e3438326	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dbc6fe945cfb118fe959a6d580e1746d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
53b76103ea280ca0bb8852208c9470d7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62c2500c7c10f9b15af76d633cd7ae2a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb2c39a535860df1e0e9e88cb7888f38	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ae19117308e0e8165f07e98f6ee3171	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
066efef099c7f4bf0ff106324945f3c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89bebe18fc0fbacc6d8416003b0d2741	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65a5fd0223ca9399d5ee2a33a6020319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6071317a96362a844057c11a6d6be6e2	0.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
f0ea5c31476ee230236531fe568de02d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1b4c8c2357118b1a11dc5108aa69b484	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df851ce487796b6508cda83fae228f2f	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1577b23440d27bf8038f0e80aefba07a	0.0	0.0	34.0	43.0	0.0	0.0	36.0	0.0	7.0	13.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	1.0	0.0	0.0	20.0	0.0	0.0	0.0	6.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	33.0	0.0	0.0	0.0	46.0	60.0	0.0	49.0	0.0	0.0	25.0	39.0	0.0	62.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	25.0	22.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
7b15c3bd0f23cb652c8f96bb85fbc464	0.0	0.0	39.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
f383301e7fc9100853de9ac3bc236047	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	52.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	55.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
84bc8efc6e166ec9be5759fa8c3aa4d1	0.0	0.0	18.0	27.0	0.0	0.0	55.0	27.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	14.0	47.0	55.0	0.0	0.0	3.0	0.0	0.0	28.0	0.0	0.0	0.0	13.0	0.0	23.0	0.0	3.0	0.0	0.0	0.0	0.0	55.0	51.0	0.0	19.0	0.0	14.0	0.0	42.0	0.0	0.0	40.0	8.0	2.0	14.0	50.0	0.0	21.0	24.0	32.0	0.0	25.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	37.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	47.0	13.0	12.0	0.0	34.0	49.0	31.0	0.0	0.0	0.0	0.0	38.0	0.0
907ceab78e867d765fa360527608efa1	0.0	0.0	25.0	33.0	0.0	3.0	16.0	16.0	2.0	7.0	1.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	7.0	40.0	0.0	0.0	21.0	0.0	0.0	7.0	4.0	0.0	0.0	9.0	0.0	7.0	0.0	2.0	0.0	3.0	0.0	0.0	9.0	27.0	0.0	14.0	0.0	5.0	2.0	9.0	0.0	0.0	5.0	10.0	16.0	4.0	37.0	0.0	5.0	2.0	27.0	2.0	10.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	7.0	0.0	0.0	6.0	6.0	1.0	0.0	0.0	27.0	7.0	4.0	15.0	4.0	0.0	41.0	5.0	4.0	0.0	0.0	0.0	18.0	3.0
894f46d021396ebbbc4041b65e198bd4	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	1.0	0.0
ae4fe244f7b77be6848aeaf132b6b724	0.0	0.0	7.0	3.0	0.0	4.0	3.0	0.0	3.0	0.0	5.0	11.0	1.0	0.0	26.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	9.0	0.0	10.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	18.0	0.0	0.0	8.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0	3.0	8.0	0.0	5.0	5.0	12.0	7.0	0.0	0.0	6.0	0.0	12.0	0.0	12.0	1.0	4.0	0.0	6.0	3.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0	3.0	1.0	0.0	6.0	1.0	0.0
9056dd6768c29efe7d8d5f3f3376ddc7	0.0	0.0	14.0	32.0	0.0	0.0	86.0	8.0	2.0	6.0	3.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	27.0	19.0	20.0	0.0	0.0	0.0	0.0	2.0	28.0	0.0	0.0	0.0	64.0	0.0	24.0	0.0	12.0	0.0	0.0	0.0	0.0	26.0	21.0	0.0	17.0	1.0	1.0	2.0	7.0	0.0	0.0	12.0	4.0	0.0	0.0	0.0	0.0	23.0	29.0	10.0	0.0	40.0	0.0	0.0	6.0	0.0	18.0	0.0	0.0	15.0	18.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	30.0	0.0	20.0	0.0	79.0	5.0	0.0	7.0	9.0	24.0	0.0
f421591c55defbf8995e2d2b8aa05134	0.0	0.0	7.0	2.0	0.0	1.0	0.0	6.0	7.0	6.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	9.0	4.0	9.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	12.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	0.0	0.0	3.0	4.0	1.0	12.0	0.0	1.0	4.0	9.0	0.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	22.0	0.0	1.0	0.0	17.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
009ed5d0386bf99b656c660d532bb407	0.0	0.0	3.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	8.0	0.0	6.0	5.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	1.0	1.0	0.0
fad3bae61e7988f092f9c30295f226a6	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
3966d83ce46b0eebc59cca8e4712ebdb	0.0	0.0	4.0	5.0	0.0	0.0	17.0	3.0	0.0	9.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	9.0	0.0	7.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	7.0	3.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	8.0	0.0	6.0	13.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
eac73ab739b9862d75e7ca4b4fadbcf5	0.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	3.0	0.0	3.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
f811d5b0b44786a07777697f81d918cb	0.0	0.0	6.0	4.0	0.0	1.0	5.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	5.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	2.0	4.0	3.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	15.0	1.0	0.0
82b4461475b985c083b6336331fcca4c	0.0	0.0	2.0	0.0	0.0	0.0	5.0	4.0	0.0	9.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	9.0	8.0	0.0	9.0	0.0	1.0	7.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	25.0	17.0	0.0	19.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0	17.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	4.0	0.0	12.0	14.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
2ae8a432208b85a14e86eb821c86ce2b	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
